idx,text,files,url,title,published_date,deadline_date,tag
드림스폰_일반장학금_7732,,,https://www.dreamspon.com/scholarship/view.html?idx=7732,LG에너지솔루션 석박사 산학장학 (2024년 하반기),,2024-11-16,"['산학장학', '대학원생', 'LG에너지솔루션']"
